 written on  4Feb2026 at 20:16:25 
          28
          45
    2    2    2    2    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    2    2    2    2    2
   -4   -2    0   10   14   -0.000665    0.000023
   -4   -2    0   11   14    0.000001    0.000000
   -4   -2    0   12   14   -0.001307    0.000008
   -4   -2    0   13   14    0.000078   -0.000005
   -4   -2    0   14   14    0.000848   -0.000007
   -4   -2    0   15   14   -0.000006   -0.000000
   -4   -2    0   16   14   -0.000685    0.000019
   -4   -2    0   17   14    0.000385   -0.000056
   -4   -2    0   18   14   -0.000072   -0.000014
   -4   -2    0   19   14   -0.000343    0.000061
   -4   -2    0   20   14   -0.000476    0.000013
   -4   -2    0   21   14   -0.000287    0.000007
   -4   -2    0   22   14    0.000376   -0.000015
   -4   -2    0   23   14   -0.000148   -0.000432
   -4   -2    0   24   14   -0.000001    0.000001
   -4   -2    0   25   14    0.001675    0.000048
   -4   -2    0   26   14   -0.000330    0.000022
   -4   -2    0   27   14   -0.000010    0.000000
   -4   -2    0   28   14    0.001016    0.000034
   -4   -2    0    1   15    0.001552    0.000004
   -4   -2    0    2   15    0.002175    0.000082
   -4   -2    0    3   15    0.000677    0.000002
   -4   -2    0    4   15   -0.002604    0.000000
   -4   -2    0    5   15    0.000199   -0.000010
   -4   -2    0    6   15    0.001825    0.000065
   -4   -2    0    7   15   -0.000907    0.000005
   -4   -2    0    8   15    0.000776   -0.000015
   -4   -2    0    9   15   -0.000009   -0.000000
   -4   -2    0   10   15   -0.000004   -0.000001
   -4   -2    0   11   15    0.000240   -0.000026
   -4   -2    0   12   15   -0.000002   -0.000001
   -4   -2    0   13   15    0.000007    0.000000
   -4   -2    0   14   15    0.000002    0.000000
   -4   -2    0   15   15   -0.003124   -0.000016
   -4   -2    0   16   15   -0.000002   -0.000000
   -4   -2    0   17   15    0.000120    0.000031
   -4   -2    0   18   15   -0.001706   -0.000008
   -4   -2    0   19   15    0.000010    0.000033
   -4   -2    0   20   15    0.000448    0.000008
   -4   -2    0   21   15   -0.003163   -0.000011
   -4   -2    0   22   15    0.000779    0.000005
   -4   -2    0   23   15    0.000011    0.000001
   -4   -2    0   24   15    0.002854    0.000009
   -4   -2    0   25   15   -0.000002    0.000000
   -4   -2    0   26   15    0.000007    0.000000
   -4   -2    0   27   15   -0.001037   -0.000015
   -4   -2    0   28   15   -0.000004   -0.000000
