  0.11993761E+01 -0.15118347E+02
  0.12040754E+01 -0.15120102E+02
  0.12087747E+01 -0.15121712E+02
  0.12134740E+01 -0.15123180E+02
  0.12181734E+01 -0.15124503E+02
  0.12228727E+01 -0.15125683E+02
  0.12275720E+01 -0.15126719E+02
  0.12322713E+01 -0.15127611E+02
  0.12369707E+01 -0.15128360E+02
  0.12416700E+01 -0.15128964E+02
  0.12463693E+01 -0.15129425E+02
  0.12510686E+01 -0.15129742E+02
  0.12557680E+01 -0.15129916E+02
  0.12604673E+01 -0.15129946E+02
  0.12651770E+01 -0.15129887E+02
  0.12698867E+01 -0.15129690E+02
  0.12745964E+01 -0.15129354E+02
  0.12793061E+01 -0.15128880E+02
  0.12840158E+01 -0.15128266E+02
  0.12887255E+01 -0.15127514E+02
  0.12934352E+01 -0.15126623E+02
  0.12981449E+01 -0.15125594E+02
  0.13028546E+01 -0.15124425E+02
  0.13075643E+01 -0.15123117E+02
  0.13122740E+01 -0.15121670E+02
  0.13169837E+01 -0.15120084E+02
  0.13216934E+01 -0.15118359E+02
  0.13264031E+01 -0.15116495E+02
  0.13311128E+01 -0.15114491E+02
  0.13358225E+01 -0.15112348E+02
  0.13405322E+01 -0.15110066E+02
  0.13452419E+01 -0.15107644E+02
  0.13499516E+01 -0.15105084E+02
  0.13546613E+01 -0.15102384E+02
  0.13593710E+01 -0.15099546E+02
  0.13640807E+01 -0.15096568E+02
  0.13687904E+01 -0.15093452E+02
  0.13735001E+01 -0.15090197E+02
  0.13782098E+01 -0.15086804E+02
  0.13829195E+01 -0.15083272E+02
  0.13876292E+01 -0.15079603E+02
  0.13923389E+01 -0.15075796E+02
  0.13970486E+01 -0.15071851E+02
  0.14017583E+01 -0.15067769E+02
  0.14064680E+01 -0.15063551E+02
  0.14111777E+01 -0.15059196E+02
  0.14158874E+01 -0.15054705E+02
  0.14205971E+01 -0.15050078E+02
  0.14253068E+01 -0.15045317E+02
  0.14300165E+01 -0.15040420E+02
  0.14347262E+01 -0.15035389E+02
  0.14394359E+01 -0.15030225E+02
  0.14441456E+01 -0.15024927E+02
  0.14488553E+01 -0.15019496E+02
  0.14535650E+01 -0.15013933E+02
  0.14582747E+01 -0.15008239E+02
  0.14629844E+01 -0.15002413E+02
  0.14676941E+01 -0.14996457E+02
  0.14724038E+01 -0.14990372E+02
  0.14771135E+01 -0.14984157E+02
  0.14818232E+01 -0.14977813E+02
  0.14865329E+01 -0.14971342E+02
  0.14912426E+01 -0.14964743E+02
  0.14959523E+01 -0.14958018E+02
  0.15006620E+01 -0.14951168E+02
  0.15053717E+01 -0.14944192E+02
  0.15100814E+01 -0.14937092E+02
  0.15147911E+01 -0.14929868E+02
  0.15195008E+01 -0.14922522E+02
  0.15242105E+01 -0.14915054E+02
  0.15289202E+01 -0.14907465E+02
  0.15336299E+01 -0.14899755E+02
  0.15383396E+01 -0.14891926E+02
  0.15430493E+01 -0.14883978E+02
  0.15477590E+01 -0.14875913E+02
  0.15524687E+01 -0.14867731E+02
  0.15571785E+01 -0.14859433E+02
  0.15618882E+01 -0.14851020E+02
  0.15665979E+01 -0.14842493E+02
  0.15713076E+01 -0.14833853E+02
  0.15760173E+01 -0.14825102E+02
  0.15807270E+01 -0.14816239E+02
  0.15854367E+01 -0.14807266E+02
  0.15901464E+01 -0.14798184E+02
  0.15948561E+01 -0.14788994E+02
  0.15995658E+01 -0.14779698E+02
  0.16042755E+01 -0.14770296E+02
  0.16089852E+01 -0.14760789E+02
  0.16136949E+01 -0.14751180E+02
  0.16184046E+01 -0.14741468E+02
  0.16231143E+01 -0.14731655E+02
  0.16278240E+01 -0.14721742E+02
  0.16325337E+01 -0.14711731E+02
  0.16372434E+01 -0.14701623E+02
  0.16419531E+01 -0.14691419E+02
  0.16466628E+01 -0.14681121E+02
  0.16513725E+01 -0.14670730E+02
  0.16560822E+01 -0.14660248E+02
  0.16607919E+01 -0.14649676E+02
  0.16655016E+01 -0.14639016E+02
  0.16702113E+01 -0.14628269E+02
  0.16749210E+01 -0.14617438E+02
  0.16796307E+01 -0.14606524E+02
  0.16843404E+01 -0.14595529E+02
  0.16890501E+01 -0.14584456E+02
  0.16937598E+01 -0.14573306E+02
  0.16984695E+01 -0.14562083E+02
  0.17031792E+01 -0.14550789E+02
  0.17078889E+01 -0.14539428E+02
  0.17125986E+01 -0.14528005E+02
  0.17173083E+01 -0.14516525E+02
  0.17220180E+01 -0.14505000E+02
  0.17267277E+01 -0.14493458E+02
  0.17314374E+01 -0.14482021E+02
  0.17361471E+01 -0.14473076E+02
  0.17408464E+01 -0.14473020E+02
  0.17455457E+01 -0.14472838E+02
  0.17502451E+01 -0.14472528E+02
  0.17549444E+01 -0.14472089E+02
  0.17596437E+01 -0.14471522E+02
  0.17643430E+01 -0.14470826E+02
